sku,name,description,short_description
337774,Wan Ja Shan Mirin Sweet Cooking Rice Seasoning 450ml,,
337790,Wan Ja Shan Ponzu (Japanese Dressing) 300ml,,
337816,Wan Ja Shan Premium Aged Soy Sauce 200ml,100% Naturally Brewed. No preservatives.,
013029,"""Ka Po"" Preserved Mandarin Peel 30g",,
358754,Grade Dried Black Fungus (Wan Yee) 500g,,
252080,Asian Style Noodle Mak Kuk-Soo 1.36kg,,
352088,Roasted Chestnut with Shell 150g,,
171017,Wang Korea Kim Chi 410g,,
297705,Sweet Bean Paste 500g,Idea for hot and cold dishes or being eaten with rice or bread.,
303602,Wangzhihe Beancurd with Chilli 240g,"Ideal for hot and cold dishes, or being eaten with rice or bread.",
371492,Wangzhihe Cooking Wine 500ml,,
313221,Wangzhihe Leek Flower Sauce 250g,Ideal for hot and cold dishes.,
303610,Wangzhihe Red Beancurd 250g,"Ideal for hot and cold dishes, or being eaten with rice or bread.",
340372,Wangzhihe Sesame Paste 225g,,
361337,Wangzhihe White Beancurd 240g,,
272732,Wanjashan Soy Sauce 1L,All purpose seasoning,
381939,Mini Fried Senbei Rice Crackers - Seaweed 60g,Mini Rice Crackers seaweed flavour,
381947,Mini Fried Senbei Rice Crackers Pring Onion & Chicken Flavour 60g,,
381756,Rice  Crackers Shelly Senbei 72g,,
393280,Rice Crackers Senbei 112g,,
381962,Rice Crackers Shelly Senbei Original 150g,"rice (51.4%),palm oil, sugar, food starch (corn starch, potatoe starch), flavour enhancer E621, salt, gelatin.",
089540,Way On Chilli Oil with Shrimp 110g,Best served as a dipping sauce on hot or cold dishes,
128108,Way On Chilli Oil with Shrimp 950g,Best served as a dipping sauce on hot or cold dishes,
365700,Wei Chuan BBQ Sauce 250g,,
344564,Wei Chuan I+G MSG Super Seasoning - Bonito Flavour 160g,,
339994,Wei Chuan I+G MSG Super Seasoning - Mushroom Flavour 160g,,
344556,Wei Chuan Japanese Soy Sauce - Mushroom and Kelp Flavoured 340ml,,
353698,Wei Chuan Sweet BBQ Sauce 250g,,
341941,Instant Noodle - Soy Bean Paste Flavoured 450g,,
347088,Wei Lih Canned Paste with Jah Jan (Soybean) Flavour 800g,,
057182,Dashi Kombu Dried Seaweed 113.4g,,
057208,Fueru Wakame Dried Seaweed 56.7g,,
380667,Malony Harusame Saifun Japanese Style Alimentary Paste 170g,,
301309,Puto Steam White Cake Mix 400g,,
355081,White Rabbit  Creamy Candy 180g,,
164558,White Tower Tomato Paste 4.55kg,,
164566,White Tower Tomato Paste 850g,,
399857,Cinnamon Sticks,Suitable for vegetarians,
084871,Assorted Wing Wah Mooncake (8 items) 1.48kg,,
128413,Lotus Seed Paste Mooncake (2 Yolks) 740g,,
328369,Low Sugar White Lotus Seed Paste Mooncake (2 Yolks) 740g,,
128454,Nuts Mooncake 710g,,
338178,Red Bean Paste Mooncake (2 Yolks) 740g,,
128421,White Lotus Seed Paste Mooncake (2 Yolks) 740g,,
085282,White Lotus Seed Paste Mooncake 740g,,
223495,Bicarbonate of Soda 5kg,,
207514,Cool Bag Plain 74cm x 50cm,,
005983,Cornflour 3kg,,
197731,Ground White Pepper 400g,,
024513,Lucky Envelope 10.5x7.5cm 20 pcs,,
042218,"Lucky Envelope 4x6.5"" 10pcs",,
316687,Mai Siam Hamper,"Mai Siam Hamper contains - 312389 - Mai Siam Red Curry Paste 220g, 312371 - Mai Siam Green Curry Paste 220g, 312363 - Mai Siam Tom Yum Paste 220g, 312397 - Mai Siam Massaman Curry Paste 220g, 312439 - Mai Siam Thai Sriracha Sauce Hot 200ml, 312421 - Mai Siam Sweet Chilli Sauce 200ml, 312355 - Mai Siam Thai Coconut Milk 400ml or 012641 - Coco Coconut Milk 400ml (subject to availability), 318006 - WY Reusable Bag, 300665 - Hancock 12"" N/S Wok Engrave WY, 011718 - RB 9"" meat round plate x2, 002576 - RB 3.9"" small dish x2. Enjoy a saving of over 30%. *Please note: picture is only representative. All contents are subject to availability and actual contents may vary. You will be notified if any goods must be substituted.",
317578,Oriental Hamper,"Oriental Hamper contains - 360636 - Wing Yip Superior Dark Soy Sauce 150ml, 093021 - Wing Yip Sweet Chilli Sauce 150ml, 093047 - Wing Yip Mushroom Sauce 150ml, 229765 - Wing Yip Spicy Szechuan Sauce 185ml, 229740 - Wing Yip Sweet & Sour Sauce 185ml, 312355 - Mai Siam Thai Coconut Milk 400ml or 012641 - Coco Coconut Milk 400ml (subject to availability), 312389 - Mai Siam Red Curry Paste 220g, 312371 - Mai Siam Green Curry Paste 220g, 312439 - Mai Siam Thai Sriracha Sauce Hot 200ml, 318006 - Wing Yip Reusable Bag, 300665 - Hancock 12"" N/S Wok Engrave ""Wing Yip"", 011718 - RB 9"" meat round plate x2, 002576 - RB 3.9"" small dish x2. Enjoy a saving of over 30%. *Please note: picture is only representative. All contents are subject to availability and actual contents may vary. You will be notified if any goods must be substituted.",
025619,"Plain 10.5"" Meat Plate","10.5"" (26.3cm) width/diameter, 0.6"" (1.8cm) height",
025635,"Plain 12"" Round Plate","12.0"" (31.3cm) width/diameter, 1.1"" (3.0cm) height",
300988,Shaohsing Cooking Wine 700ml,,
003384,Wing Yip 100 Duplicate Service Pads Ref. E.F. 15,,
003376,Wing Yip 100 Kitchen Pads Ref K.12,,
229757,Wing Yip Black Bean Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Renowned for its distinctive aroma and flavours, Black Bean Sauce is a key ingredient in classical Chinese cuisine. Our recipe uses the finest black beans, sourced from the Far East. Using as a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken or beef. Add the sauce and fry until cooked, adding water as required. Finally, add some chopped peppers and garnish with spring onions. VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT.",
092999,Wing Yip Black Bean Sauce 250ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products gives you a real taste of China's illustrious culinary heritage."" Renowned for its distinctive aroma and flavours, Black Bean Sauce is a key ingredient in classical Chinese cuisine. Our recipe uses the finest black beans, sourced from the Far East. Using as a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken or beef. Add the sauce and fry until cooked, adding water as required. Finally, add some chopped peppers and garnish with spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
086744,Wing Yip Black Bean Sauce Drum 2.2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Renowned for its distinctive aroma and flavours, Black Bean Sauce is a key ingredient in classical Chinese cuisine. Our recipe uses the finest black beans, sourced from the Far East. Using as a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken or beef. Add the sauce and fry until cooked, adding water as required. Finally, add some chopped peppers and garnish with spring onions. VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT.",
086074,Wing Yip Chilli and Garlic Sauce 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" A tangy sauce made from crushed garlic and chillies. Wing Yip Chilli and Garlic Sauce adds extra flavour and spice to roast pork, duck or chicken. Serve on the side as a DIP or STIR-FRY into hot noodles with some light soy sauce and chopped spring onions.",
086802,Wing Yip Chilli and Ginger Sauce 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" A tangy sauce made from crushed garlic and chillies. Wing Yip Chilli and Garlic Sauce adds extra flavour and spice to roast pork, duck or chicken. Serve on the side as a DIP or STIR-FRY into hot noodles with some light soy sauce and chopped spring onions.",
092601,Wing Yip Chinese Cooking Wine White 350ml,"Add White Cooking Wine to Marinades, Stir-Frys and Hot-Pots for a distinctive and unmistakable flavour, or create a delicious poaching liquor for fish.

 Alcohol 13% Vol


White cooking wine

Marinating meat in Chinese cooking
As featured on Delia Smith's 'How To Cheat' television series",
360644,Wing Yip Chinese Fried Rice Seasoning 150ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Rice is a critical part of any Chinese meal and fried rice dishes are often served at the end of a traditional Chinese banquette, incorporating rice, meat and vegetables to create a complete dish. Wing Yip Chinese Fried Rice Sauce can be used in rice dishes containing any type of meat including pork, chicken and beef. It can also be used in rice dishes containing mushrooms and vegetables to create a delicious vegetarian meal. SERVING SUGGESTION: 1. Saut‚ diced onions in a wok with a tablespoon of oil. 2. Add cooked rice (200g per person). 3. Add any cooked meat and/or a handful of cooked peas together with 1 tablespoon of Wing Yip Fried Rice Sauce per serving. Stir-fry well and garnish with strips of omelette and chopped spring onions. For further recipe ideas visit us at www.wingyip.com",
093047,Wing Yip Chinese Mushroom Sauce 150ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" With its distinctive flavour, Mushroom Sauce is an indispensable condiment in Chinese cooking. Use it to drizzle over or flavour your favourite Chinese dishes - this versatile blend of mushroom soya sauce and mushrooms also makes a delicious dip. Use the sauce by DRIZZLING over blanched vegetables or steamed fish. As a STIR-FRY sauce by heating some oil in a wok, adding roughly chopped onions, then diced chicken and vegetables. When these have cooked, add the Mushroom Sauce and serve with a garnish of spring onions. This sauce can also be used as a MARINADE for meat or treated like a CONDIMENT in place of Light Soy Sauce when seasoning your cooking. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
093039,Wing Yip Chinese Oyster Sauce (Super Grade) 150ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" With its versatility and distinctive flavour, our Oyster Flavoured Sauce made from oyster essence and mushroom soya sauce is a vital ingredient in every Chinese kitchen. Use it to enhance the flavour of many Chinese dishes. Use the sauce by DRIZZLING over blanched vegetables or steamed fish. As a STIR-FRY sauce by heating some oil in a wok, adding roughly chopped onions, then diced chicken and vegetables. When these have cooked, add the Oyster sauce and serve with a garnish of spring onions. This sauce can also be used as a MARINADE for meat, or treated like a CONDIMENT in place of Light Soy Sauce when seasoning your cooking. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
086132,Wing Yip Chinese Oyster Sauce (Super Grade) Drum 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" With its versatility and distinctive flavour, our Oyster Flavoured Sauce made from oyster essence and mushroom soya sauce is a vital ingredient in every Chinese kitchen. Use it to enhance the flavour of many Chinese dishes. Use the sauce by DRIZZLING over blanched vegetables or steamed fish. As a STIR-FRY sauce by heating some oil in a wok, adding roughly chopped onions, then diced chicken and vegetables. When these have cooked, add the Oyster sauce and serve with a garnish of spring onions. This sauce can also be used as a MARINADE for meat, or treated like a CONDIMENT in place of Light Soy Sauce when seasoning your cooking. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
229781,Wing Yip Chow Mein Stir-Fry Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Our subtle blend of oyster and mushroom soya sauces can be added to noodles, meat and vegetables to create the classic 'Chow Mein' dish, a quick and easy all-in-one Chinese meal. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally add noodles and chopped spring onions. For further recipe ideas then visit us www.wingyip.com VERSATLE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
086769,Wing Yip Chow Mein Stir-Fry Sauce Drum 2.2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Our subtle blend of oyster and mushroom soya sauces can be added to noodles, meat and vegetables to create the classic 'Chow Mein' dish, a quick and easy all-in-one Chinese meal. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally add noodles and chopped spring onions. For further recipe ideas then visit us www.wingyip.com VERSATLE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
092965,Wing Yip Curry Concentrate Chinese 250g,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Our popular and easy-to-use curry paste is a special blend of curry spices combined with coconut cream which gives great results with meat, vegetables and potato. Enjoy this curry sauce with chips as typically served in takeaways. To make up sauce, mix 1 part curry paste with 3-4 parts water and bring to the boil. To make a simple and creamy curry, fry some chopped onion and diced chicken, add curry paste mixture, stir and simmer until chicken is cooked. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT AND NO HYDROGENATED FAT",
270066,Wing Yip Five Beer Gift Pack,"Beer Gift Pack - Contains Japanese Beer: Kirin Beer Ichiban G40505 Bottle (330ML) SKU: 024653. Japan's Prime Brew. Alcohol Content 5.0%. Product of UK. Thai Beer: Tiger Beer Bottle (330ML) SKU: 034199. A beer drink. Alcohol content 5.0%. Product of Singapore. Japanese Beer: Sapporo Beer Premium Bottle (330ML) SKU: 043869. A beer drink, Japan's oldest brand brewed since 1876. Alcohol content 4.7%. Product of Japan. Chinese Beer: Tsingtao Beer Bottle (330ML) SKU: 011551. A beer drink. Alcohol content 5.0%. Product of China. Thai Beer: Singha Thai Beer Bottle (330ML) SKU: 024604. A beer drink. Alcohol content 5.0%. Product of Thailand. ",
229799,Wing Yip Ginger and Spring Onion Sauce  185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Ginger and spring onion are key ingredients in Chinese cuisine and our sauce brings their unique flavours to your seafood, poultry or noodle dishes. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required and garnish with spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
316695,Wing Yip Hamper,"Wing Yip Hamper contains - 229765 - Wing Yip Spicy Szechuan Sauce 185ml, 229757 - Wing Yip Black Bean Sauce 185ml, 092965 - Wing Yip Curry Concentrate Chinese 250g, 360628 - Wing Yip Superior Light Soy Sauce 150ml, 093047 - Wing Yip Mushroom Sauce 150ml, 093021 - Wing Yip Sweet Chilli Sauce 150ml, 229740 - Wing Yip Sweet and Sour Sauce 185ml, 318006 - Wing Yip Reusable Bag, 300665 - Hancock 12"" N/S Wok Engrave Wing Yip, 011734 - RB 8"" meat round plate x2, 002576 - RB 3.9"" small dish x2. Enjoy a saving of over 30%. *Please note: picture is only representative. All contents are subject to availability and actual contents may vary. You will be notified if any goods must be substituted.",
104448,Wing Yip Hoi Sin Sauce 270ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Originating from Southern China, Hoi Sin Sauce's distinctive flavour comes from its blend of yellow beans and Chinese plums. Renowned as a delicious condiment for Peking Duck, it can also be used to add a barbeque flavour to pork ribs and roast pork. Spread the sauce on Chinese PANCAKES and top with shredded duck, spring onions and cucumber. Alternatively, cook spare ribs until tender and GLAZE with Hoi Sin Sauce, returning to the oven until cooked or finishing off on the barbecue. Make a DIPPING sauce, mixing 2 tbsp. of Hoi Sin Sauce, 2 tbsp. of hot water, a few drops of pure sesame oil, toasted sesame seeds and chopped spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
086157,Wing Yip Hoi Sin Sauce Drum 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Originating from Southern China, Hoi Sin Sauce's distinctive flavour comes from its blend of yellow beans and Chinese plums. Renowned as a delicious condiment for Peking Duck, it can also be used to add a barbeque flavour to pork ribs and roast pork. Spread the sauce on Chinese PANCAKES and top with shredded duck, spring onions and cucumber. Alternatively, cook spare ribs until tender and GLAZE with Hoi Sin Sauce, returning to the oven until cooked or finishing off on the barbecue. Make a DIPPING sauce, mixing 2 tbsp. of Hoi Sin Sauce, 2 tbsp. of hot water, a few drops of pure sesame oil, toasted sesame seeds and chopped spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
229773,Wing Yip Kung Po Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Named after a famous Szechuan Governor of the Ching Dynasty, this delicious 'hot and sour' sauce includes 'five spice' & Chinese plums and is a favourite at banquets. This sauce can be used in a STIR-FRY, by heating oil in a wok and adding roughly chopped onions and then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally add chopped peppers and roasted peanuts. Kung Po sauce can also be used as a GLAZE; cook spare ribs or chops until tender, then glaze with the sauce. Return the meat to the oven or a barbeque to finish off. VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT.",
257303,Wing Yip Kung Po Sauce 2.2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Named after a famous Szechuan Governor of the Ching Dynasty, this delicious 'hot and sour' sauce includes 'five spice' & Chinese plums and is a favourite at banquets. This sauce can be used in a STIR-FRY, by heating oil in a wok and adding roughly chopped onions and then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally add chopped peppers and roasted peanuts. Kung Po sauce can also be used as a GLAZE; cook spare ribs or chops until tender, then glaze with the sauce. Return the meat to the oven or a barbeque to finish off. VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT.",
391722,Wing Yip Luxury Gift Box,"Wing Yip Gift Box Contains - 229765 - Wing Yip Spicy Szechuan Sauce 185ml, 093047 - Wing Yip Mushroom Sauce 150ml, 093021 - Wing Yip Sweet Chilli Sauce 150ml, 229740 - Wing Yip Sweet and Sour Sauce 185ml, 312413 - Mai Siam Thai Fish Sauce 200ml, 312439 - Mai Siam Sriracha Sauce 200ml, 320374 - Cooks Ketjap Manis 150ml, 229799 - Wing Yip Ginger & Spring Onion Sauce 185ml, 322792 - Wing Yip Singapore Noodle Paste 230g, 312397 - Mai Siam Massaman Curry Paste 220g, 312371 - Mai Siam Thai Green Curry Paste 220g, 315549 - Mai Siam Palm Sugar 240g, 372557 - Imperial Choice Jasmine Tea 25X2g, 074518 - CB 3.75? SAUCER X2, 098301 - CB 4.5? RICE BOWL THICK X2, 074476 - CB 5.25? SPOON X2, 074492 - CB TEACUP X2, 074484 - CB TEAPOT, 328960 - CHOPSTICK PLAIN RED X2 PAIRS, 075028 - CP CHOPSTICK REST X2, 392373 - RED TOTE BAG WM101 ***Exclusive to this gift box*** , 392365 - RED APRON PR150 ***Exclusive to this gift box*** . *Please note: picture is only representative. All contents are subject to availability and actual contents may vary. You will be notified if any goods must be substituted.",
086785,Wing Yip Original Chinese Curry Sauce Concentrate 4.5kg,"Stir-fry some slices of your favourite meats or vegetables, then mic in the ready-made sauce. Or simply enjoy as a potato chip dip or as a pour over sauce.",
086801,Wing Yip Original Malaysian Curry Sauce Concentrate 4.5kg,"Stir-fry some slices of your favourite meats or vegetables, then mic in the ready-made sauce. Or simply enjoy as a potato chip dip or as a pour over sauce.",
104430,Wing Yip Plum Sauce 270ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" Made from selected Chinese plums, our Plum Sauce is the perfect accompaniment to any duck dish. Fruity and indulgent, it also makes an excellent dipping sauce for any occasion. Plum Sauce can be spread onto Chinese PANCAKES or lettuce leaves, then filled with cooked shredded duck. Use as a GLAZE, by mixing with equal amounts of water and brushing on roast duck or goose for the last 10 minutes of cooking. Alternatively, Plum Sauce can be used to create a tasty DIPPING sauce. Simply mix with an equal amount of water and serve. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FATA",
086090,Wing Yip Plum Sauce Drum 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" Made from selected Chinese plums, our Plum Sauce is the perfect accompaniment to any duck dish. Fruity and indulgent, it also makes an excellent dipping sauce for any occasion. Plum Sauce can be spread onto Chinese PANCAKES or lettuce leaves, then filled with cooked shredded duck. Use as a GLAZE, by mixing with equal amounts of water and brushing on roast duck or goose for the last 10 minutes of cooking. Alternatively, Plum Sauce can be used to create a tasty DIPPING sauce. Simply mix with an equal amount of water and serve. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FATA",
360610,Wing Yip Pure Sesame Oil 150ml,"An aromatic oil with a definite nutty aroma made from pressed sesame seeds.  A few drops added to Oriental dishes, in marinades, or at the end of cooking is all that is needed to add that subtle but unmistakable note of flavour. Adds flavour to marinades.  A few drops to finish a stir-fry will add a unique flavour.",
337634,Wing Yip Rice Noodles 5mm 2kg,,
092593,Wing Yip Shaohsing Style Cooking Wine 350ml,"A popular cooking wine favoured by Chinese chefs.  A small amount of Shaohsing Wine in a Marinade, or a splash in a Stir-Fry will impart a distinctive and unmistakable flavour to the dish.

 Alcohol 13% Vol


Marinating meat in Chinese cooking
",
229765,Wing Yip Spicy Szechuan Stir-Fry Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" The Szechuan region of West China is renowned for its cuisine. Our moderately hot sauce blends crushed yellow beans with selected spices to create its unique flavours. Using as a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken. Add the sauce and fry until cooked, adding water as required. Finally, add some chopped peppers and roast cashew nuts. Spicy Szechuan Sauce can be used as a CASSEROLE sauce or in a slow cooker with beef and peppers as an Oriental Stew. This sauce also makes a great hot and sour SOUP, by diluting the sauce with water and adding mushrooms, tofu, spring onions and vinegar. For further recipe ideas visit us at www.wingyip.com",
086751,Wing Yip Spicy Szechuan Stir-Fry Sauce Drum 2.2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" The Szechuan region of West China is renowned for its cuisine. Our moderately hot sauce blends crushed yellow beans with selected spices to create its unique flavours. Using as a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken. Add the sauce and fry until cooked, adding water as required. Finally, add some chopped peppers and roast cashew nuts. Spicy Szechuan Sauce can be used as a CASSEROLE sauce or in a slow cooker with beef and peppers as an Oriental Stew. This sauce also makes a great hot and sour SOUP, by diluting the sauce with water and adding mushrooms, tofu, spring onions and vinegar. For further recipe ideas visit us at www.wingyip.com",
360636,Wing Yip Superior Dark Soy Sauce 150ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" First made over 3,000 years ago by the Chinese, Soy Sauce is made by fermenting soya beans with wheat, salt and sugar. Used in braised dishes and stews this dark sauce can also be used (sparingly) as a dipping sauce. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
086124,Wing Yip Superior Dark Soy Sauce 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" First made over 3,000 years ago by the Chinese, Soy Sauce is made by fermenting soya beans with wheat, salt and sugar. Used in braised dishes and stews this dark sauce can also be used (sparingly) as a dipping sauce. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
360628,Wing Yip Superior Light Soy Sauce 150ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" First made by the Chinese, Soy Sauce has been used in Oriental cooking for over 3,000 years. Soy Sauce is made by fermenting soya beans with wheat, salt and sugar. Light Soy Sauce is taken from the top layer of unprepared batches of soya beans. Adds flavour to MARINADES and STIR-FRYS. Soy Sauce can also be used as a DIPPING sauce. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
086116,Wing Yip Superior Light Soy Sauce Drum 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" First made by the Chinese, Soy Sauce has been used in Oriental cooking for over 3,000 years. Soy Sauce is made by fermenting soya beans with wheat, salt and sugar. Light Soy Sauce is taken from the top layer of unprepared batches of soya beans. Adds flavour to MARINADES and STIR-FRYS. Soy Sauce can also be used as a DIPPING sauce. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
229740,Wing Yip Sweet and Sour Stir-Fry Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" A classic Cantonese sauce from South Eastern China made with a unique and delicate blend of contrasting fruit flavours. Sweet and Sour is perfect with pork, chicken or fried fish. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally, add chopped peppers and garnish with spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS, NO HYDROGENATED FAT AND NO ADDED MONOSODIUM GLUTAMATE",
086736,Wing Yip Sweet and Sour Stir-Fry Sauce Drum 2.2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" A classic Cantonese sauce from South Eastern China made with a unique and delicate blend of contrasting fruit flavours. Sweet and Sour is perfect with pork, chicken or fried fish. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally, add chopped peppers and garnish with spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS, NO HYDROGENATED FAT AND NO ADDED MONOSODIUM GLUTAMATE",
322795,Wing Yip Singapore Noodle Paste230g,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" A classic Cantonese sauce from South Eastern China made with a unique and delicate blend of contrasting fruit flavours. Sweet and Sour is perfect with pork, chicken or fried fish. This sauce is best used in a STIR-FRY. Heat some oil in a wok and add roughly chopped onions, then diced chicken. Add the sauce and fry until cooked, adding water as required. Finally, add chopped peppers and garnish with spring onions. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS, NO HYDROGENATED FAT AND NO ADDED MONOSODIUM GLUTAMATE",
093021,Wing Yip Sweet Chilli Sauce (Medium) 150ml,"The heat from the finest ground chillies is tempered with the addition of Chinese plums making this Sweet Chilli Sauce a superior and pleasing condiment, perfect for every occasion.

 Use this sauce as a dipping sauce with prawn crackers or spring rolls; or as a glaze by pouring over cooking meat and returning to a hot oven to caramelise.  Flavour noodles by tossing them in Sweet Chilli Sauce.",
086066,Wing Yip Sweet Chilli Sauce (Medium) Drum 2L,"The heat from the finest ground chillies is tempered with the addition of Chinese plums making this Sweet Chilli Sauce a superior and pleasing condiment, perfect for every occasion.

 Use this sauce as a dipping sauce with prawn crackers or spring rolls; or as a glaze by pouring over cooking meat and returning to a hot oven to caramelise.  Flavour noodles by tossing them in Sweet Chilli Sauce.",
